;GO:0007095;GO:0033260;GO:0008584;GO:0006283;GO:0000733;GO:0045003;GO:0000578;GO:0000732;GO:0000731;GO:0007019;GO:0006713;GO:0001701;GO:0045893;GO:0000183;GO:0007409;GO:0032201;GO:0001947;GO:0071139;GO:0071539;GO:0035556;GO:0072229;GO:0031115;GO:0036123;GO:0036124;GO:0006296;GO:0051260;GO:0006297;GO:0006298;GO:0006974;GO:0009725;GO:0048012;GO:0006206;GO:0051497;GO:0010705;GO:2000649;GO:0070317;GO:0035264;GO:0035024;GO:0006260;GO:1905168;GO:0000712;GO:0051272;GO:0046356;GO:0046599;GO:0046632;GO:0042795;GO:0006303;GO:0045944;GO:0051782;GO:0046641;GO:0000281;GO:0031297;GO:0051307;GO:0070345;GO:0019985;GO:1902860;GO:0032781;GO:0009263;GO:0006550;GO:0045950;GO:0015937;GO:0072757;GO:0021915;GO:0090656;GO:0007052;GO:0006085;GO:0006366;GO:0006364;GO:0006886;GO:0051290;GO:0006367;GO:0006635;GO:0070244;GO:0048167;GO:0016573;GO:0071456;GO:0044806;GO:1900740;GO:1901796;GO:0007224;GO:0046952;GO:0046951;GO:0009615;GO:0042754;GO:0061436;GO:0000079;GO:0000122;GO:0050774;GO:0006977;GO:0032508;GO:0000083;GO:0071479;GO:0035176;GO:0042921;GO:0042769;GO:1905098;GO:0006351;GO:0006355;GO:0061820;GO:0048478;GO:0043066;GO:0070495;GO:0072711;GO:1901291
GO:0035176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0042921;0.09090909090909091;0.09523809523809523;0.0;0.2;0.2222222222222222;0.19047619047619047;0.0;0.1111111111111111;0.10526315789473684;0.2222222222222222;0.11764705882352941;0.0;0.09523809523809523;0.08695652173913043;0.10526315789473684;0.10526315789473684;0.0;0.1111111111111111;0.0;0.125;0.0;0.09523809523809523;0.08695652173913043;0.08695652173913043;0.10526315789473684;0.11764705882352941;0.1111111111111111;0.21052631578947367;0.26666666666666666;0.0;0.10526315789473684;0.2222222222222222;0.09090909090909091;0.1;0.1;0.1111111111111111;0.0;0.09523809523809523;0.2222222222222222;0.09523809523809523;0.125;0.125;0.1111111111111111;0.09523809523809523;0.1111111111111111;0.08695652173913043;0.2;0.09090909090909091;0.125;0.09523809523809523;0.125;0.10526315789473684;0.13333333333333333;0.11764705882352941;0.1;0.10526315789473684;0.11764705882352941;0.1;0.1;0.1;0.18181818181818182;0.2222222222222222;0.0;0.10526315789473684;0.1111111111111111;0.1111111111111111;0.09523809523809523;0.1;0.0;0.1111111111111111;0.1;0.2;0.09090909090909091;0.1111111111111111;0.09090909090909091;0.23529411764705882;0.2222222222222222;0.09523809523809523;0.1111111111111111;0.11764705882352941;0.25;0.25;0.0;0.13333333333333333;0.10526315789473684;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.2222222222222222;0.09523809523809523;0.11764705882352941;0.0;1.0;0.125;0.11764705882352941;0.1;0.1;0.1;0.09523809523809523;0.1111111111111111;0.10526315789473684;0.23529411764705882;0.09523809523809523
GO:0042769;0.1111111111111111;0.11764705882352941;0.0;0.625;0.14285714285714285;0.5882352941176471;0.0;0.14285714285714285;0.13333333333333333;0.14285714285714285;0.0;0.0;0.0;0.10526315789473684;0.13333333333333333;0.13333333333333333;0.0;0.14285714285714285;0.0;0.16666666666666666;0.0;0.0;0.10526315789473684;0.10526315789473684;0.13333333333333333;0.15384615384615385;0.14285714285714285;0.6666666666666666;0.9090909090909091;0.36363636363636365;0.13333333333333333;0.14285714285714285;0.0;0.125;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.16666666666666666;0.0;0.14285714285714285;0.0;0.14285714285714285;0.10526315789473684;0.625;0.0;0.0;0.0;0.16666666666666666;0.13333333333333333;0.18181818181818182;0.0;0.625;0.13333333333333333;0.0;0.125;0.125;0.0;0.1111111111111111;0.2857142857142857;0.0;0.13333333333333333;0.14285714285714285;0.14285714285714285;0.11764705882352941;0.125;0.0;0.14285714285714285;0.125;0.125;0.0;0.0;0.1111111111111111;0.6153846153846154;0.14285714285714285;0.11764705882352941;0.0;0.15384615384615385;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.14285714285714285;0.11764705882352941;0.3076923076923077;0.0;0.125;1.0;0.0;0.125;0.0;0.125;0.11764705882352941;0.0;0.0;0.46153846153846156;0.0
GO:1905098;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.3333333333333333;0.1;0.0;0.125;0.0;0.0;0.0;0.15384615384615385;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.42105263157894735;0.0;0.35294117647058826;0.5333333333333333;0.0;0.4444444444444444;0.0;0.3333333333333333;0.0;0.46153846153846156;0.0;0.3333333333333333;0.0;0.0;0.0;0.3157894736842105;0.6153846153846154;0.3333333333333333;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.5714285714285714;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.26666666666666666;0.0;0.0;0.0;0.1111111111111111;0.4;0.14285714285714285;0.0;0.0;0.0;0.6666666666666666;0.125;0.3157894736842105;0.42105263157894735;0.42105263157894735;0.42105263157894735;0.0;0.1111111111111111;0.0;0.0;0.11764705882352941;0.0;1.0;0.0;0.35294117647058826;0.23529411764705882;0.1111111111111111;0.5333333333333333;0.5;0.0;0.4444444444444444
GO:0006351;0.09090909090909091;0.09523809523809523;0.0;0.4;0.4444444444444444;0.38095238095238093;0.0;0.1111111111111111;0.42105263157894735;0.1111111111111111;0.23529411764705882;0.0;0.0;0.08695652173913043;0.10526315789473684;0.42105263157894735;0.0;0.1111111111111111;0.0;0.125;0.0;0.0;0.08695652173913043;0.08695652173913043;0.10526315789473684;0.11764705882352941;0.1111111111111111;0.42105263157894735;0.13333333333333333;0.0;0.10526315789473684;0.3333333333333333;0.0;0.1;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.125;0.0;0.3333333333333333;0.0;0.1111111111111111;0.34782608695652173;0.4;0.0;0.0;0.0;0.125;0.10526315789473684;0.13333333333333333;0.0;0.4;0.3157894736842105;0.0;0.3;0.3;0.0;0.36363636363636365;0.1111111111111111;0.0;0.10526315789473684;0.1111111111111111;0.3333333333333333;0.9523809523809523;0.1;0.0;0.1111111111111111;0.4;0.2;0.0;0.0;0.09090909090909091;0.11764705882352941;0.1111111111111111;0.09523809523809523;0.0;0.11764705882352941;0.25;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.1111111111111111;0.09523809523809523;0.11764705882352941;0.0;0.1;0.125;0.0;1.0;0.0;0.4;0.38095238095238093;0.0;0.0;0.11764705882352941;0.0
GO:0006355;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.9523809523809523;0.8695652173913043;0.0;0.10526315789473684;0.0;0.0;0.0;0.5;0.0;0.38095238095238093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.36363636363636365;0.0;0.2;0.4444444444444444;0.0;0.38095238095238093;0.0;0.47619047619047616;0.0;0.5;0.0;0.2857142857142857;0.0;0.0;0.0;0.9090909090909091;0.5;0.38095238095238093;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.23529411764705882;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.2222222222222222;0.0;0.0;0.0;0.09523809523809523;0.4444444444444444;0.11764705882352941;0.0;0.0;0.0;0.4;0.10526315789473684;0.36363636363636365;0.9090909090909091;0.09090909090909091;0.36363636363636365;0.0;0.9523809523809523;0.0;0.0;0.1;0.0;0.35294117647058826;0.0;1.0;0.2;0.6666666666666666;0.4444444444444444;0.42105263157894735;0.0;0.47619047619047616
GO:0061820;0.09090909090909091;0.6666666666666666;0.0;0.7;0.7777777777777778;0.6666666666666666;0.0;0.7777777777777778;0.7368421052631579;0.3333333333333333;0.35294117647058826;0.0;0.19047619047619047;0.2608695652173913;0.3157894736842105;0.8421052631578947;0.0;0.7777777777777778;0.0;0.125;0.0;0.19047619047619047;0.2608695652173913;0.2608695652173913;0.631578947368421;0.11764705882352941;0.7777777777777778;0.7368421052631579;0.26666666666666666;0.0;0.10526315789473684;0.4444444444444444;0.18181818181818182;0.7;0.2;0.2222222222222222;0.0;0.19047619047619047;0.7777777777777778;0.19047619047619047;0.125;0.25;0.3333333333333333;0.19047619047619047;0.1111111111111111;0.34782608695652173;0.7;0.18181818181818182;0.25;0.19047619047619047;0.125;0.7368421052631579;0.13333333333333333;0.23529411764705882;0.7;0.3157894736842105;0.23529411764705882;0.5;0.3;0.2;0.2727272727272727;0.2222222222222222;0.0;0.7368421052631579;0.1111111111111111;0.3333333333333333;0.38095238095238093;0.4;0.0;0.1111111111111111;0.6;0.3;0.18181818181818182;0.3333333333333333;0.2727272727272727;0.23529411764705882;0.5555555555555556;0.09523809523809523;0.2222222222222222;0.11764705882352941;0.375;0.375;0.0;0.26666666666666666;0.10526315789473684;0.18181818181818182;0.18181818181818182;0.09090909090909091;0.18181818181818182;0.5555555555555556;0.09523809523809523;0.11764705882352941;0.0;0.1;0.125;0.23529411764705882;0.4;0.2;1.0;0.6666666666666666;0.2222222222222222;0.21052631578947367;0.23529411764705882;0.19047619047619047
GO:0048478;0.08695652173913043;0.09090909090909091;0.0;0.6666666666666666;0.7368421052631579;0.6363636363636364;0.0;0.631578947368421;0.4;0.21052631578947367;0.4444444444444444;0.0;0.6363636363636364;0.08333333333333333;0.1;0.4;0.0;0.631578947368421;0.0;0.11764705882352941;0.0;0.09090909090909091;0.08333333333333333;0.08333333333333333;0.6;0.1111111111111111;0.631578947368421;0.7;0.25;0.0;0.1;0.42105263157894735;0.08695652173913043;0.5714285714285714;0.09523809523809523;0.10526315789473684;0.0;0.09090909090909091;0.7368421052631579;0.6363636363636364;0.11764705882352941;0.11764705882352941;0.3157894736842105;0.09090909090909091;0.10526315789473684;0.3333333333333333;0.6666666666666666;0.6086956521739131;0.11764705882352941;0.09090909090909091;0.11764705882352941;0.6;0.125;0.1111111111111111;0.38095238095238093;0.3;0.1111111111111111;0.2857142857142857;0.2857142857142857;0.7619047619047619;0.2608695652173913;0.21052631578947367;0.0;0.6;0.10526315789473684;0.3157894736842105;0.36363636363636365;0.09523809523809523;0.0;0.10526315789473684;0.38095238095238093;0.2857142857142857;0.08695652173913043;0.10526315789473684;0.08695652173913043;0.2222222222222222;0.21052631578947367;0.09090909090909091;0.10526315789473684;0.1111111111111111;0.35294117647058826;0.35294117647058826;0.0;0.125;0.1;0.08695652173913043;0.6956521739130435;0.08695652173913043;0.08695652173913043;0.21052631578947367;0.09090909090909091;0.1111111111111111;0.0;0.09523809523809523;0.11764705882352941;0.1111111111111111;0.38095238095238093;0.6666666666666666;0.6666666666666666;1.0;0.10526315789473684;0.1;0.2222222222222222;0.7272727272727273
GO:0043066;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.42105263157894735;0.09523809523809523;0.0;0.11764705882352941;0.0;0.0;0.0;0.5714285714285714;0.0;0.5263157894736842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.5;0.0;0.2222222222222222;0.625;0.0;0.5263157894736842;0.0;0.42105263157894735;0.0;0.5714285714285714;0.0;0.42105263157894735;0.0;0.0;0.0;0.4;0.7142857142857143;0.42105263157894735;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.26666666666666666;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.25;0.0;0.0;0.0;0.7368421052631579;0.5;0.5333333333333333;0.0;0.0;0.0;0.6153846153846154;0.11764705882352941;0.4;0.5;0.5;0.5;0.0;0.10526315789473684;0.0;0.0;0.1111111111111111;0.0;0.5333333333333333;0.0;0.4444444444444444;0.2222222222222222;0.10526315789473684;1.0;0.5882352941176471;0.0;0.5263157894736842
GO:0070495;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.4;0.09090909090909091;0.0;0.1111111111111111;0.0;0.0;0.0;0.5333333333333333;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.47619047619047616;0.0;0.21052631578947367;0.5882352941176471;0.0;0.7;0.0;0.4;0.0;0.5333333333333333;0.0;0.3;0.0;0.0;0.0;0.38095238095238093;0.6666666666666666;0.4;0.0;0.0;0.0;0.625;0.0;0.0;0.25;0.0;0.0;0.5263157894736842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47619047619047616;0.47058823529411764;0.0;0.0;0.0;0.6;0.7058823529411765;0.125;0.0;0.0;0.0;0.5714285714285714;0.1111111111111111;0.38095238095238093;0.38095238095238093;0.47619047619047616;0.38095238095238093;0.0;0.1;0.0;0.0;0.10526315789473684;0.0;0.5;0.0;0.42105263157894735;0.21052631578947367;0.1;0.5882352941176471;1.0;0.0;0.5
GO:0072711;0.21052631578947367;0.2222222222222222;0.0;0.35294117647058826;0.26666666666666666;0.3333333333333333;0.0;0.26666666666666666;0.25;0.26666666666666666;0.0;0.0;0.0;0.2;0.25;0.25;0.0;0.26666666666666666;0.0;0.3076923076923077;0.0;0.0;0.2;0.2;0.25;0.14285714285714285;0.26666666666666666;0.375;0.5;0.6666666666666666;0.25;0.26666666666666666;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.3076923076923077;0.0;0.26666666666666666;0.0;0.13333333333333333;0.1;0.35294117647058826;0.0;0.0;0.0;0.3076923076923077;0.25;0.3333333333333333;0.0;0.35294117647058826;0.25;0.0;0.11764705882352941;0.23529411764705882;0.0;0.21052631578947367;0.6666666666666666;0.0;0.25;0.26666666666666666;0.26666666666666666;0.1111111111111111;0.11764705882352941;0.0;0.13333333333333333;0.23529411764705882;0.23529411764705882;0.0;0.0;0.21052631578947367;0.42857142857142855;0.26666666666666666;0.1111111111111111;0.0;0.2857142857142857;0.3076923076923077;0.3076923076923077;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.3157894736842105;0.26666666666666666;0.2222222222222222;0.42857142857142855;0.0;0.23529411764705882;0.46153846153846156;0.0;0.11764705882352941;0.0;0.23529411764705882;0.2222222222222222;0.0;0.0;1.0;0.0
GO:1901291;0.08695652173913043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.45454545454545453;0.5;0.0;0.1;0.0;0.0;0.0;0.47058823529411764;0.0;0.45454545454545453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.43478260869565216;0.0;0.19047619047619047;0.5263157894736842;0.0;0.45454545454545453;0.0;0.8181818181818182;0.0;0.47058823529411764;0.0;0.36363636363636365;0.0;0.0;0.0;0.43478260869565216;0.5882352941176471;0.36363636363636365;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.2222222222222222;0.0;0.0;0.7619047619047619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43478260869565216;0.21052631578947367;0.0;0.0;0.0;0.09090909090909091;0.42105263157894735;0.4444444444444444;0.0;0.0;0.0;0.5;0.1;0.34782608695652173;0.5217391304347826;0.43478260869565216;0.43478260869565216;0.0;0.45454545454545453;0.0;0.0;0.09523809523809523;0.0;0.4444444444444444;0.0;0.47619047619047616;0.19047619047619047;0.7272727272727273;0.5263157894736842;0.5;0.0;1.0
