;GO:0043507;GO:0014065;GO:0032570;GO:0051091;GO:0001666;GO:0001821;GO:0071376;GO:0001701;GO:0051482;GO:0044320;GO:0031639;GO:0071375;GO:0010259;GO:0050679;GO:0044321;GO:0048008;GO:0009444;GO:0045652;GO:0042542;GO:0003100;GO:0061844;GO:0010828;GO:0051412;GO:0014909;GO:0048016;GO:0051771;GO:0031583;GO:0034696;GO:0061051;GO:0031100;GO:0007193;GO:0045429;GO:0033089;GO:0045787;GO:1903547;GO:0038097;GO:1904754;GO:0045944;GO:0001890;GO:0042313;GO:0043401;GO:0043524;GO:0032308;GO:0048661;GO:0035815;GO:0045793;GO:0071277;GO:0071398;GO:0070101;GO:2000253;GO:0010595;GO:0010870;GO:0019229;GO:0032269;GO:0035810;GO:0030522;GO:0044344;GO:0042045;GO:0046887;GO:0035094;GO:0046888;GO:0007517;GO:0071385;GO:0035767;GO:0030593;GO:0032496;GO:0071389;GO:0001938;GO:0035924;GO:0071548;GO:0010460;GO:0034392;GO:0030072;GO:0030195;GO:0006366;GO:0002042;GO:0045840;GO:0045444;GO:0043303;GO:0042730;GO:0006367;GO:0060721;GO:0006885;GO:1903208;GO:0010613;GO:0033574;GO:0071456;GO:0019722;GO:0032765;GO:0007186;GO:0014032;GO:0030185;GO:0090023;GO:0010193;GO:0045333;GO:0043312;GO:0043278;GO:1900625;GO:0007589;GO:0071560;GO:0001516;GO:0014826;GO:0014824;GO:0032870;GO:0010469;GO:0070873;GO:0030334;GO:0030335;GO:0060585;GO:0007274;GO:0043200;GO:0051591;GO:0045586;GO:0045987;GO:0000122;GO:1904707;GO:0046321;GO:0001569;GO:0042482;GO:0071870;GO:0071356;GO:0014910;GO:0060298;GO:0035690;GO:0006351;GO:0007565;GO:0007166;GO:0043179;GO:0007205;GO:2000108;GO:0071222;GO:0048752;GO:0043066;GO:0070098;GO:0006508;GO:0071347;GO:0016264;GO:0071346
GO:0032765;0.3660149997115376;0.4;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.43852901558847923;0.0;0.4;0.0;0.4;0.0;0.0;0.4;0.3356143810225276;0.4;0.0;0.43852901558847923;0.0;0.4;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.3356143810225276;0.0;0.43852901558847923;0.4;0.3356143810225276;0.3660149997115376;0.4;0.5356143810225276;0.3081136762725405;0.0;0.0;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.4;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.4;0.0;0.0;0.43852901558847923;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.43852901558847923;0.2830074998557688;0.4;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.0;0.4;0.0;0.4;0.2599120563717816;0.3660149997115376;0.48300749985576874;0.0;0.0;0.4;1.0;0.4;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.4;0.4;0.0;0.48300749985576874;0.3660149997115376;0.4;0.4;0.4;0.0;0.0;0.0;0.3660149997115376;0.48300749985576874;0.3081136762725405;0.3660149997115376;0.3660149997115376;0.0;0.5356143810225276;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.4;0.3356143810225276;0.4;0.3356143810225276;0.0;0.0;0.3356143810225276;0.4;0.0;0.0;0.0;0.0
GO:0007186;0.3660149997115376;0.8;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.8;0.48300749985576874;0.0;0.48300749985576874;0.0;0.5356143810225276;0.0;0.8;0.6000000000000001;0.5356143810225276;0.0;0.8;0.0;0.43852901558847923;0.0;0.8;0.8;0.4;1.0;0.0;0.5356143810225276;0.0;0.8;0.48300749985576874;0.4;0.6000000000000001;0.48300749985576874;0.8;0.4;0.4;0.0;0.48300749985576874;0.8;0.48300749985576874;0.4;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.8;0.5356143810225276;0.48300749985576874;0.8;0.5356143810225276;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.4;0.8;0.8;0.0;0.4;0.48300749985576874;0.48300749985576874;0.0;0.5356143810225276;0.4;0.8;0.48300749985576874;0.8;0.8;0.48300749985576874;0.6000000000000001;0.8;0.43852901558847923;0.8;0.5356143810225276;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.0;0.6000000000000001;0.8;0.4;1.0;0.8;0.0;0.4;0.0;0.5356143810225276;0.8;0.0;0.4;0.5356143810225276;0.5356143810225276;0.4;0.8;0.8;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.4;0.0;0.0;0.43852901558847923;0.43852901558847923;0.4;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.6000000000000001;0.8;0.0;0.8;0.43852901558847923;1.0;0.43852901558847923;0.8;0.0;0.48300749985576874;0.8;0.0;0.48300749985576874;0.8;0.8
GO:0014032;0.0;0.8;0.0;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.8;0.48300749985576874;0.0;0.48300749985576874;0.6830074998557688;0.0;0.0;0.8;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.8;0.0;0.0;0.8;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.5356143810225276;0.0;0.0;0.0;0.0;0.8;0.4;0.8;0.8;0.0;0.4;0.0;0.48300749985576874;0.0;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.6830074998557688;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.8;0.0;0.8;1.0;0.0;0.0;0.0;0.5356143810225276;0.8;0.0;0.0;0.0;0.5356143810225276;0.4;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.6000000000000001;0.8;0.0;0.8;0.0;0.8;0.0;0.8;0.8;0.0;0.8;0.0;0.48300749985576874;0.8;0.8
GO:0030185;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0090023;0.3356143810225276;0.4;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.4;0.0;0.43852901558847923;0.0;0.4;0.0;0.43852901558847923;0.0;0.0;0.4;0.3356143810225276;0.4;0.0;0.43852901558847923;0.0;0.4;0.4;0.4;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.5356143810225276;0.3660149997115376;0.0;0.3660149997115376;0.4;0.3356143810225276;0.4;0.43852901558847923;0.48300749985576874;0.3081136762725405;0.0;0.0;0.4;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.4;0.3660149997115376;0.3356143810225276;0.4;0.0;0.0;0.48300749985576874;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.2830074998557688;0.4;0.43852901558847923;0.0;0.0;0.4;0.0;0.0;0.4;0.0;0.4;0.2599120563717816;0.3081136762725405;0.43852901558847923;0.0;0.0;0.4;0.43852901558847923;0.4;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.4;0.3660149997115376;0.0;0.0;0.4;0.4;0.0;0.4;0.3660149997115376;0.6000000000000001;0.6830074998557688;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.3081136762725405;0.4;0.4;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.4;0.0;0.0;0.0;0.4;0.3356143810225276;0.4;0.3660149997115376;0.0;0.0;0.3356143810225276;0.4;0.0;0.0;0.0;0.0
GO:0010193;0.0;0.0;0.8;0.0;0.6000000000000001;0.0;0.48300749985576874;0.0;0.0;0.48300749985576874;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.8;0.0;0.43852901558847923;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.8;0.0;0.0;0.4;0.0;0.0;0.6830074998557688;0.4;0.0;0.48300749985576874;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.6000000000000001
GO:0045333;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.5356143810225276;0.3660149997115376;0.6000000000000001;0.3660149997115376;0.0;0.0;0.0;0.5356143810225276;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.4;0.3660149997115376;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.4;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.5356143810225276;0.5356143810225276;0.0;0.3081136762725405;0.0;0.3660149997115376;0.0;0.0;0.0;0.5356143810225276;0.0;0.6000000000000001;0.5356143810225276;0.0;0.43852901558847923;0.5356143810225276;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;1.0;0.5356143810225276;0.0;0.0;0.0;0.4;0.3660149997115376;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.3660149997115376;0.0;0.0;0.43852901558847923;0.6000000000000001;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.5356143810225276;0.48300749985576874;0.3660149997115376;0.5356143810225276;0.5356143810225276
GO:0043312;0.0;0.8;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.8;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.0;0.8;0.6000000000000001;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.8;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.0;0.4;0.8;0.8;0.0;0.4;0.0;0.43852901558847923;0.0;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.5356143810225276;0.8;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.8;0.0;0.8;0.8;0.8;0.0;0.0;0.5356143810225276;1.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.4;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.5356143810225276;0.8;0.0;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.8;0.0;0.43852901558847923;0.8;0.8
GO:0043278;0.0;0.0;0.6830074998557688;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.6830074998557688;0.0;0.43852901558847923;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.6830074998557688;0.0;0.0;0.48300749985576874;0.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.48300749985576874;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;1.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.6000000000000001
GO:1900625;0.3356143810225276;0.4;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.4;0.0;0.3660149997115376;0.0;0.4;0.0;0.43852901558847923;0.0;0.0;0.4;0.3356143810225276;0.4;0.0;0.43852901558847923;0.0;0.4;0.4;0.6000000000000001;0.48300749985576874;0.3660149997115376;0.4;0.3660149997115376;0.3660149997115376;0.0;0.3660149997115376;0.4;0.3356143810225276;0.4;0.43852901558847923;0.48300749985576874;0.3081136762725405;0.0;0.0;0.4;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.4;0.3660149997115376;0.3356143810225276;0.4;0.0;0.0;0.48300749985576874;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.4;0.2830074998557688;0.4;0.4;0.0;0.0;0.4;0.0;0.0;0.3660149997115376;0.0;0.4;0.2599120563717816;0.3081136762725405;0.43852901558847923;0.0;0.0;0.4;0.3660149997115376;0.4;0.0;0.0;0.4;0.0;0.0;0.0;0.0;1.0;0.3660149997115376;0.0;0.0;0.4;0.4;0.0;0.4;0.3660149997115376;0.4;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.3081136762725405;0.43852901558847923;0.3081136762725405;0.4;0.4;0.0;0.48300749985576874;0.0;0.0;0.3660149997115376;0.4;0.0;0.0;0.0;0.4;0.3356143810225276;0.4;0.3660149997115376;0.0;0.0;0.3356143810225276;0.4;0.0;0.0;0.0;0.0
GO:0007589;0.3081136762725405;0.5356143810225276;0.0;0.48300749985576874;0.0;0.8;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.4;0.0;0.5356143810225276;0.0;0.4;0.0;0.5356143810225276;0.0;0.4;0.0;0.0;0.5356143810225276;0.3660149997115376;0.5356143810225276;0.0;0.4;0.0;0.5356143810225276;0.5356143810225276;0.3081136762725405;0.43852901558847923;0.4;0.5356143810225276;0.3356143810225276;0.3356143810225276;0.0;0.4;0.5356143810225276;0.3660149997115376;0.3660149997115376;0.4;0.6000000000000001;0.48300749985576874;0.0;0.0;0.3660149997115376;0.43852901558847923;0.4;0.4;0.5356143810225276;0.4;0.6830074998557688;0.5356143810225276;0.0;0.6000000000000001;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.6000000000000001;0.3081136762725405;0.6830074998557688;0.6000000000000001;0.0;0.0;0.3660149997115376;0.0;0.6000000000000001;0.5356143810225276;0.0;0.43852901558847923;0.4;0.3356143810225276;0.4;0.0;0.0;0.5356143810225276;0.3660149997115376;0.5356143810225276;0.0;0.6000000000000001;0.3660149997115376;0.0;0.0;0.5356143810225276;0.0;0.3660149997115376;1.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.4;0.43852901558847923;0.4;0.4;0.0;0.0;0.0;0.3356143810225276;0.4;0.3356143810225276;0.3660149997115376;0.3660149997115376;0.0;0.43852901558847923;0.0;0.0;0.4;0.3660149997115376;0.0;0.0;0.0;0.5356143810225276;0.3660149997115376;0.5356143810225276;0.3356143810225276;0.0;0.0;0.3660149997115376;0.5356143810225276;0.0;0.0;0.0;0.0
GO:0071560;0.0;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.0;0.6000000000000001;0.0;0.5356143810225276;0.6830074998557688;0.0;0.6830074998557688;0.0;0.0;0.6000000000000001;0.5356143810225276;0.43852901558847923;0.0;0.48300749985576874;0.0;0.43852901558847923;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.3660149997115376;0.48300749985576874;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.8;0.0;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.0;0.8;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.0;0.4;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.6000000000000001;0.48300749985576874;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.48300749985576874;0.4;0.5356143810225276;0.48300749985576874;0.0;0.0;1.0;0.3081136762725405;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.5356143810225276;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.6000000000000001;0.5356143810225276;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.6000000000000001;0.0;0.0;0.5356143810225276;0.0;0.6000000000000001;0.5356143810225276;0.6000000000000001
GO:0001516;0.0;0.4;0.0;0.0;0.0;0.0;0.2599120563717816;0.0;0.4;0.2830074998557688;0.48300749985576874;0.2830074998557688;0.0;0.0;0.0;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.3081136762725405;0.2830074998557688;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.23852901558847928;0.4;0.4;0.0;0.23852901558847928;0.0;0.2830074998557688;0.0;0.0;0.0;0.4;0.0;0.48300749985576874;0.4;0.0;0.3356143810225276;0.4;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.4;0.0;0.4;0.4;0.0;0.0;0.0;0.3660149997115376;0.4;0.0;0.0;0.0;0.3081136762725405;1.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.23852901558847928;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.2830074998557688;0.0;0.0;0.3356143810225276;0.48300749985576874;0.0;0.4;0.0;0.4;0.0;0.4;0.0;0.0;0.4;0.4;0.2830074998557688;0.4;0.4
GO:0014826;0.3356143810225276;0.8;0.0;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.8;0.0;0.0;0.0;0.6830074998557688;0.43852901558847923;0.0;0.8;0.0;0.43852901558847923;0.0;0.8;0.0;0.43852901558847923;0.0;0.0;0.8;0.4;0.8;0.0;0.43852901558847923;0.0;0.8;0.4;0.3356143810225276;0.48300749985576874;0.43852901558847923;0.8;0.3660149997115376;0.3660149997115376;0.0;0.43852901558847923;0.8;0.4;0.4;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.0;0.0;0.4;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.8;0.43852901558847923;0.6000000000000001;0.8;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.5356143810225276;0.3356143810225276;0.8;0.48300749985576874;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.0;0.0;0.8;0.4;0.8;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.4;0.5356143810225276;0.0;0.0;1.0;0.8;0.0;0.6000000000000001;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.4;0.4;0.8;0.48300749985576874;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.8;0.8;0.4;0.8;0.3660149997115376;0.0;0.0;0.4;0.8;0.0;0.0;0.0;0.0
GO:0014824;0.3356143810225276;0.8;0.0;0.5356143810225276;0.0;0.0;0.0;0.48300749985576874;0.8;0.0;0.0;0.0;0.6830074998557688;0.43852901558847923;0.0;0.8;0.0;0.43852901558847923;0.0;0.8;0.0;0.43852901558847923;0.0;0.0;0.8;0.4;0.8;0.0;0.43852901558847923;0.0;0.8;0.4;0.3356143810225276;0.48300749985576874;0.43852901558847923;0.8;0.3660149997115376;0.3660149997115376;0.0;0.43852901558847923;0.8;0.4;0.4;0.43852901558847923;0.48300749985576874;0.48300749985576874;0.0;0.0;0.4;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.8;0.43852901558847923;0.6000000000000001;0.8;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.5356143810225276;0.3356143810225276;0.8;0.48300749985576874;0.0;0.0;0.4;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.3660149997115376;0.3660149997115376;0.43852901558847923;0.0;0.0;0.8;0.4;0.8;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.4;0.5356143810225276;0.0;0.0;0.8;1.0;0.0;0.6000000000000001;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.3660149997115376;0.43852901558847923;0.3660149997115376;0.4;0.4;0.8;0.48300749985576874;0.0;0.0;0.43852901558847923;0.4;0.0;0.0;0.8;0.8;0.4;0.8;0.3660149997115376;0.0;0.0;0.4;0.8;0.0;0.0;0.0;0.0
GO:0032870;0.0;0.5356143810225276;0.6830074998557688;0.0;0.5356143810225276;0.0;0.8;0.0;0.5356143810225276;1.0;0.0;1.0;0.0;0.0;0.8;0.5356143810225276;0.43852901558847923;0.0;0.5356143810225276;0.0;0.43852901558847923;0.0;0.6000000000000001;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.6830074998557688;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.4;0.5356143810225276;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.8;0.0;0.0;0.5356143810225276;0.0;0.0;0.6830074998557688;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.6830074998557688;0.0;0.6830074998557688;0.6000000000000001;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.0;0.43852901558847923;0.5356143810225276;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.8;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.5356143810225276;0.4;0.5356143810225276;0.5356143810225276;0.0;0.0;0.8;0.3081136762725405;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3081136762725405;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.6830074998557688;0.0;0.0;0.6830074998557688;0.5356143810225276;0.0;0.5356143810225276;0.0;0.5356143810225276;0.0;0.6830074998557688;0.0;0.0;0.5356143810225276;0.0;0.6830074998557688;0.5356143810225276;0.6830074998557688
GO:0010469;0.48300749985576874;0.6000000000000001;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.6000000000000001;0.0;0.48300749985576874;0.0;0.6000000000000001;0.0;0.43852901558847923;0.0;0.0;0.6000000000000001;0.4;0.6000000000000001;0.0;0.48300749985576874;0.0;0.6000000000000001;0.43852901558847923;0.3660149997115376;0.5356143810225276;1.0;0.6000000000000001;0.3660149997115376;0.3660149997115376;0.0;0.6830074998557688;0.6000000000000001;0.43852901558847923;0.4;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.0;0.0;0.6000000000000001;0.48300749985576874;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.48300749985576874;0.48300749985576874;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.5356143810225276;0.3660149997115376;0.6000000000000001;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.3660149997115376;0.43852901558847923;0.5356143810225276;0.0;0.0;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.4;0.5356143810225276;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;1.0;0.48300749985576874;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.0;0.0;0.0;0.4;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.4;0.0;0.0;0.43852901558847923;0.6000000000000001;0.0;0.0;0.0;0.0
